Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,52.439998626708984,52.849998474121094,52.38999938964844,52.75,51.89070510864258,1702100
2020-01-02,52.95000076293945,53.11000061035156,52.130001068115234,52.56999969482422,51.71363830566406,3492000
2020-01-03,52.45000076293945,53.220001220703125,52.400001525878906,52.959999084472656,52.0972900390625,4330400
2020-01-06,53.36000061035156,54.099998474121094,53.209999084472656,53.40999984741211,52.539955139160156,4305500
2020-01-07,53.959999084472656,54.0099983215332,53.11000061035156,53.209999084472656,52.34321975708008,4440400
2020-01-08,53.75,54.75,53.4900016784668,53.5,52.62849044799805,5279600
2020-01-09,53.61000061035156,53.970001220703125,52.86000061035156,53.27000045776367,52.40224075317383,5505200
2020-01-10,53.08000183105469,54.16999816894531,52.95000076293945,53.77000045776367,52.89409637451172,3681100
2020-01-13,53.630001068115234,54.040000915527344,53.38999938964844,53.56999969482422,52.69735336303711,2383600
2020-01-14,53.56999969482422,54.4900016784668,53.54999923706055,54.290000915527344,53.40562438964844,2578700
2020-01-15,54.310001373291016,55.16999816894531,54.27000045776367,54.939998626708984,54.0450325012207,3846500
2020-01-16,55.029998779296875,55.459999084472656,54.58000183105469,55.380001068115234,54.477867126464844,3461800
2020-01-17,55.709999084472656,56.060001373291016,55.29999923706055,55.709999084472656,54.802486419677734,4468700
2020-01-21,55.709999084472656,57.0,55.650001525878906,56.970001220703125,56.041969299316406,3288800
2020-01-22,56.970001220703125,57.70000076293945,56.7599983215332,57.41999816894531,56.48463439941406,2415400
2020-01-23,57.45000076293945,59.22999954223633,57.41999816894531,58.9900016784668,58.0290641784668,4510100
2020-01-24,59.08000183105469,59.86000061035156,58.029998779296875,58.5099983215332,57.55687713623047,6602500
2020-01-27,59.150001525878906,60.95000076293945,59.02000045776367,59.66999816894531,58.69797897338867,7759600
2020-01-28,60.279998779296875,61.77000045776367,60.22999954223633,61.380001068115234,60.380126953125,6038200
2020-01-29,61.47999954223633,61.70000076293945,59.599998474121094,60.72999954223633,59.74071502685547,3610100
2020-01-30,60.400001525878906,61.11000061035156,60.0,60.29999923706055,59.31772232055664,2413000
2020-01-31,60.2599983215332,60.540000915527344,58.959999084472656,59.20000076293945,58.23563766479492,3755700
2020-02-03,59.400001525878906,59.58000183105469,58.599998474121094,58.7400016784668,57.78313064575195,2832900
2020-02-04,58.79999923706055,58.90999984741211,57.540000915527344,57.66999816894531,56.730560302734375,3994100
2020-02-05,57.4900016784668,59.689998626708984,57.2599983215332,59.68000030517578,58.707820892333984,3933900
2020-02-06,59.810001373291016,60.86000061035156,59.779998779296875,60.599998474121094,59.61283493041992,3605000
2020-02-07,60.90999984741211,61.369998931884766,60.61000061035156,60.70000076293945,59.88414001464844,2423900
2020-02-10,60.93000030517578,61.61000061035156,60.849998474121094,61.52000045776367,60.693115234375,4470200
2020-02-11,61.810001373291016,62.119998931884766,61.27000045776367,61.86000061035156,61.02854537963867,2453100
2020-02-12,61.25,61.77000045776367,61.08000183105469,61.599998474121094,60.77204513549805,2463900
2020-02-13,61.59000015258789,62.04999923706055,61.47999954223633,61.66999816894531,60.84109878540039,5426400
2020-02-14,62.04999923706055,62.09000015258789,61.38999938964844,61.810001373291016,60.97922134399414,2252000
2020-02-18,61.95000076293945,62.540000915527344,61.63999938964844,61.83000183105469,60.99894714355469,2548100
2020-02-19,62.130001068115234,62.45000076293945,61.790000915527344,61.880001068115234,61.04827880859375,3295900
2020-02-20,61.869998931884766,62.27000045776367,61.16999816894531,62.04999923706055,61.21599197387695,3685100
2020-02-21,62.130001068115234,62.52000045776367,61.650001525878906,61.880001068115234,61.04827880859375,3450500
2020-02-24,61.09000015258789,61.529998779296875,60.43000030517578,60.43000030517578,59.617767333984375,2415300
2020-02-25,60.52000045776367,60.630001068115234,57.869998931884766,58.09000015258789,57.3092155456543,4366800
2020-02-26,57.060001373291016,57.97999954223633,56.2599983215332,56.56999969482422,55.80964660644531,5325100
2020-02-27,55.72999954223633,57.58000183105469,55.16999816894531,55.86000061035156,55.10919189453125,7207300
2020-02-28,54.59000015258789,54.75,52.04999923706055,53.27000045776367,52.55400466918945,8170400
2020-03-02,53.81999969482422,55.11000061035156,53.15999984741211,54.83000183105469,54.09303665161133,8169200
2020-03-03,55.099998474121094,57.2400016784668,54.540000915527344,55.59000015258789,54.84281921386719,6180700
2020-03-04,56.68000030517578,58.59000015258789,56.31999969482422,58.560001373291016,57.77289962768555,6693600
2020-03-05,57.400001525878906,58.400001525878906,56.43000030517578,56.709999084472656,55.9477653503418,4097600
2020-03-06,54.709999084472656,55.130001068115234,53.15999984741211,54.79999923706055,54.063438415527344,6155100
2020-03-09,51.25,51.560001373291016,48.47999954223633,49.119998931884766,48.45977783203125,5103900
2020-03-10,50.40999984741211,51.15999984741211,47.7400016784668,50.9900016784668,50.304649353027344,7057400
2020-03-11,48.90999984741211,49.310001373291016,45.470001220703125,45.619998931884766,45.0068244934082,6110400
2020-03-12,41.2599983215332,41.900001525878906,36.22999954223633,39.220001220703125,38.692848205566406,8171300
2020-03-13,41.59000015258789,41.959999084472656,36.34000015258789,39.29999923706055,38.77177047729492,7475100
2020-03-16,34.08000183105469,34.90999984741211,31.200000762939453,31.350000381469727,30.92862892150879,8400400
2020-03-17,32.2599983215332,33.34000015258789,27.90999984741211,31.229999542236328,30.81024169921875,9478700
2020-03-18,28.90999984741211,30.049999237060547,25.510000228881836,28.780000686645508,28.393171310424805,11532900
2020-03-19,28.360000610351562,31.950000762939453,27.600000381469727,30.010000228881836,29.606639862060547,7254800
2020-03-20,30.920000076293945,32.5,29.600000381469727,31.3799991607666,30.95822525024414,9398900
2020-03-23,30.850000381469727,31.889999389648438,28.149999618530273,29.559999465942383,29.162687301635742,9377000
2020-03-24,32.34000015258789,34.709999084472656,31.510000228881836,32.88999938964844,32.44792938232422,7444600
2020-03-25,34.34000015258789,38.029998779296875,32.54999923706055,37.029998779296875,36.532283782958984,6941800
2020-03-26,37.52000045776367,39.47999954223633,37.130001068115234,39.27000045776367,38.7421760559082,6089700
2020-03-27,37.400001525878906,37.970001220703125,35.11000061035156,36.880001068115234,36.384300231933594,4874600
2020-03-30,36.75,37.31999969482422,35.20000076293945,36.84000015258789,36.34484100341797,4434700
2020-03-31,36.4900016784668,36.81999969482422,33.54999923706055,34.0,33.54301071166992,6891500
2020-04-01,32.61000061035156,33.599998474121094,31.670000076293945,32.68000030517578,32.24074935913086,8213700
2020-04-02,33.0,33.810001373291016,31.6299991607666,32.599998474121094,32.16182327270508,6868500
2020-04-03,32.18000030517578,32.900001525878906,31.200000762939453,32.13999938964844,31.7080078125,6684800
2020-04-06,34.20000076293945,37.4900016784668,34.0,36.849998474121094,36.354698181152344,6190700
2020-04-07,40.130001068115234,40.130001068115234,36.470001220703125,36.540000915527344,36.04887390136719,6108700
2020-04-08,37.2599983215332,40.290000915527344,36.790000915527344,39.650001525878906,39.11707305908203,5381100
2020-04-09,40.959999084472656,42.41999816894531,40.31999969482422,41.040000915527344,40.48838424682617,7529300
2020-04-13,40.83000183105469,40.900001525878906,38.029998779296875,38.630001068115234,38.11077880859375,7545600
2020-04-14,39.869998931884766,40.81999969482422,39.33000183105469,40.15999984741211,39.62021255493164,4058200
2020-04-15,38.20000076293945,38.95000076293945,37.58000183105469,37.720001220703125,37.213008880615234,5616600
2020-04-16,38.0099983215332,39.2400016784668,37.43000030517578,38.70000076293945,38.17983627319336,4100100
2020-04-17,40.41999816894531,41.470001220703125,39.09000015258789,39.880001068115234,39.34397888183594,3940200
2020-04-20,38.709999084472656,39.2400016784668,37.880001068115234,38.290000915527344,37.77534866333008,3070800
2020-04-21,37.5,38.540000915527344,37.0099983215332,38.02000045776367,37.508975982666016,3637400
2020-04-22,38.65999984741211,39.43000030517578,38.0099983215332,38.88999938964844,38.367279052734375,5084600
2020-04-23,39.38999938964844,40.45000076293945,38.34000015258789,39.18000030517578,38.65338897705078,4235200
2020-04-24,39.61000061035156,41.2400016784668,39.54999923706055,40.939998626708984,40.389732360839844,3956000
2020-04-27,41.54999923706055,42.45000076293945,41.08000183105469,42.11000061035156,41.54400634765625,5021000
2020-04-28,46.31999969482422,47.9900016784668,44.83000183105469,46.93000030517578,46.29922103881836,7223000
2020-04-29,47.099998474121094,49.130001068115234,47.099998474121094,48.54999923706055,47.89744186401367,5850100
2020-04-30,47.27000045776367,47.75,46.560001373291016,47.220001220703125,46.5853157043457,6627900
2020-05-01,45.84000015258789,46.619998931884766,45.43000030517578,46.540000915527344,45.91446304321289,4422600
2020-05-04,45.81999969482422,46.529998779296875,45.369998931884766,46.130001068115234,45.50996780395508,4311100
2020-05-05,46.880001068115234,48.439998626708984,46.619998931884766,47.41999816894531,46.78263473510742,4204400
2020-05-06,47.599998474121094,48.029998779296875,46.91999816894531,47.2599983215332,46.62478256225586,4234600
2020-05-07,48.0,48.560001373291016,46.81999969482422,47.15999984741211,46.526126861572266,3991800
2020-05-08,48.040000915527344,49.81999969482422,47.279998779296875,49.59000015258789,49.10568618774414,3074700
2020-05-11,48.439998626708984,49.189998626708984,48.04999923706055,48.529998779296875,48.05603790283203,2875800
2020-05-12,48.720001220703125,48.900001525878906,47.029998779296875,47.08000183105469,46.62019729614258,2805700
2020-05-13,46.83000183105469,46.83000183105469,44.459999084472656,45.689998626708984,45.24376678466797,5495300
2020-05-14,44.61000061035156,46.209999084472656,43.81999969482422,46.15999984741211,45.70918273925781,3366300
