Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,391.75,391.9800109863281,387.07000732421875,389.3800048828125,374.2135009765625,775400
2020-01-02,392.8599853515625,399.3699951171875,390.95001220703125,399.3699951171875,383.8144226074219,1258400
2020-01-03,404.0199890136719,417.1700134277344,403.0,413.739990234375,397.6246643066406,2990100
2020-01-06,417.989990234375,417.989990234375,407.69000244140625,413.1099853515625,397.0192565917969,2477800
2020-01-07,411.25,416.1199951171875,408.2900085449219,414.5,398.3551025390625,1059900
2020-01-08,417.05999755859375,418.17999267578125,409.7200012207031,411.0299987792969,395.0202331542969,1708100
2020-01-09,410.489990234375,416.0,410.0,414.92999267578125,398.7683410644531,1064300
2020-01-10,415.0,415.6000061035156,412.4800109863281,413.8299865722656,397.7111511230469,987800
2020-01-13,414.94000244140625,420.9599914550781,414.6600036621094,419.0199890136719,402.69903564453125,986800
2020-01-14,417.5899963378906,418.2699890136719,415.07000732421875,416.1400146484375,399.9311828613281,967200
2020-01-15,416.4200134277344,421.4800109863281,416.1400146484375,420.95001220703125,404.5538635253906,833000
2020-01-16,423.1300048828125,425.739990234375,420.6700134277344,425.70001220703125,409.1188659667969,1085200
2020-01-17,426.6099853515625,427.5400085449219,424.5,425.6600036621094,409.0804443359375,1195600
2020-01-21,424.4200134277344,427.7799987792969,423.010009765625,426.1499938964844,409.55133056640625,1071400
2020-01-22,427.5,428.5,424.3599853515625,424.4200134277344,407.88873291015625,918700
2020-01-23,424.05999755859375,429.55999755859375,424.0,428.7799987792969,412.0788879394531,978400
2020-01-24,429.8999938964844,433.5199890136719,429.69000244140625,432.5,415.6539306640625,1086700
2020-01-27,425.8599853515625,434.45001220703125,425.8599853515625,432.3800048828125,415.5386962890625,1737900
2020-01-28,434.7699890136719,438.989990234375,426.2699890136719,437.1700134277344,420.1421203613281,2063200
2020-01-29,437.7200012207031,437.989990234375,431.0199890136719,433.8399963378906,416.9417724609375,1268500
2020-01-30,430.3399963378906,437.0,430.3399963378906,435.8999938964844,418.9215393066406,1210200
2020-01-31,434.92999267578125,435.57000732421875,426.1000061035156,428.1199951171875,411.4445495605469,1650100
2020-02-03,429.5199890136719,430.0,422.0400085449219,423.8599853515625,407.3504943847656,1795800
2020-02-04,425.4599914550781,431.989990234375,425.4599914550781,430.7799987792969,414.0010070800781,1216300
2020-02-05,433.32000732421875,435.9200134277344,429.0199890136719,435.19000244140625,418.23919677734375,1251800
2020-02-06,435.55999755859375,439.8599853515625,434.9100036621094,438.9700012207031,421.8719787597656,833500
2020-02-07,438.1400146484375,441.2099914550781,437.2900085449219,439.1700134277344,422.064208984375,883800
2020-02-10,439.0,441.5199890136719,437.82000732421875,439.760009765625,422.6312255859375,870400
2020-02-11,441.3599853515625,442.5299987792969,437.4700012207031,439.8500061035156,422.7177429199219,744600
2020-02-12,439.010009765625,439.69000244140625,434.6000061035156,436.6000061035156,419.59423828125,1419200
2020-02-13,435.79998779296875,439.2900085449219,434.29998779296875,434.70001220703125,417.7682800292969,800200
2020-02-14,434.9800109863281,438.4700012207031,434.30999755859375,437.8500061035156,420.79559326171875,948600
2020-02-18,437.0,438.95001220703125,434.010009765625,435.54998779296875,418.58514404296875,776100
2020-02-19,437.0,438.2699890136719,434.3999938964844,434.4800109863281,417.556884765625,787200
2020-02-20,433.6300048828125,434.989990234375,424.1600036621094,425.9700012207031,409.3783264160156,1190600
2020-02-21,425.1199951171875,428.7200012207031,422.6600036621094,427.79998779296875,411.1370544433594,1055500
2020-02-24,419.6499938964844,424.20001220703125,418.1000061035156,419.3500061035156,403.01617431640625,1117800
2020-02-25,420.1000061035156,421.7300109863281,397.5299987792969,400.3599853515625,384.7658386230469,1600100
2020-02-26,400.30999755859375,410.5199890136719,399.3399963378906,400.8999938964844,385.2848205566406,1678000
2020-02-27,393.5199890136719,399.010009765625,384.3299865722656,384.6000061035156,369.61968994140625,1894100
2020-02-28,369.8599853515625,373.82000732421875,360.3399963378906,369.8699951171875,357.695556640625,3363800
2020-03-02,371.3500061035156,383.1000061035156,360.57000732421875,381.3500061035156,368.7976989746094,2859900
2020-03-03,384.8399963378906,396.8999938964844,376.5899963378906,377.3999938964844,364.9776916503906,2531400
2020-03-04,385.4200134277344,402.9599914550781,383.19000244140625,402.0299987792969,388.7969970703125,2025800
2020-03-05,393.9200134277344,397.8500061035156,382.2200012207031,384.70001220703125,372.0374450683594,1967200
2020-03-06,372.0899963378906,384.95001220703125,368.4599914550781,382.4700012207031,369.88079833984375,2161000
2020-03-09,359.9800109863281,369.4700012207031,351.2699890136719,352.0299987792969,340.4427490234375,3086700
2020-03-10,363.010009765625,367.6700134277344,350.6000061035156,367.1700134277344,355.0844421386719,2505600
2020-03-11,356.57000732421875,365.8900146484375,349.7900085449219,356.92999267578125,345.1814880371094,1950800
2020-03-12,322.0,339.4200134277344,310.0799865722656,311.3800048828125,301.1307678222656,3892600
2020-03-13,327.3299865722656,329.1600036621094,303.1000061035156,328.5899963378906,317.7742919921875,3877800
2020-03-16,295.010009765625,311.55999755859375,285.0,287.94000244140625,278.4623107910156,2351500
2020-03-17,293.0,319.4700012207031,287.1499938964844,318.8299865722656,308.3355407714844,2626200
2020-03-18,296.9200134277344,339.2300109863281,296.0400085449219,333.4100036621094,322.4356689453125,3589400
2020-03-19,333.4100036621094,334.1000061035156,311.2099914550781,314.20001220703125,303.8579406738281,2836700
2020-03-20,314.20001220703125,315.8399963378906,288.2099914550781,291.2200012207031,281.6343688964844,3040100
2020-03-23,285.0,287.05999755859375,266.1099853515625,276.79998779296875,267.68896484375,3172100
2020-03-24,287.9700012207031,294.989990234375,280.239990234375,288.9100036621094,279.400390625,3088400
2020-03-25,300.6199951171875,329.82000732421875,293.6099853515625,319.6700134277344,309.1479187011719,2950100
2020-03-26,326.0,352.1000061035156,324.010009765625,350.3299865722656,338.7987060546875,2680900
2020-03-27,339.989990234375,365.0899963378906,335.010009765625,348.3800048828125,336.9129333496094,3562800
2020-03-30,351.489990234375,356.4800109863281,342.2799987792969,348.8500061035156,337.3674621582031,1756300
2020-03-31,344.80999755859375,346.9200134277344,336.239990234375,338.95001220703125,327.7933044433594,2169300
2020-04-01,324.8299865722656,340.989990234375,322.010009765625,338.5199890136719,327.3774719238281,2082300
2020-04-02,335.25,354.0,334.54998779296875,353.9599914550781,342.3092346191406,1896200
2020-04-03,352.0,355.8399963378906,349.6099853515625,350.5,338.963134765625,2113200
2020-04-06,361.9100036621094,369.95001220703125,361.9100036621094,367.95001220703125,355.8387756347656,2525400
2020-04-07,380.5,381.8999938964844,354.04998779296875,355.2799987792969,343.5857849121094,2101500
2020-04-08,361.3699951171875,372.6499938964844,358.5899963378906,361.4100036621094,349.5140380859375,1447700
2020-04-09,369.739990234375,376.3299865722656,363.5199890136719,371.0,358.7883605957031,1629400
2020-04-13,370.95001220703125,373.989990234375,365.7099914550781,369.94000244140625,357.76324462890625,1237200
2020-04-14,378.2900085449219,386.5799865722656,374.54998779296875,380.0299987792969,367.5211181640625,1653400
2020-04-15,376.75,376.75,367.3599853515625,374.3800048828125,362.0570983886719,1251500
2020-04-16,373.6099853515625,381.29998779296875,372.5,377.8800048828125,365.4419250488281,1568400
2020-04-17,387.4200134277344,402.45001220703125,384.8299865722656,401.510009765625,388.2940979003906,1768400
2020-04-20,394.0799865722656,399.9700012207031,383.2099914550781,383.2099914550781,370.5964660644531,1487200
2020-04-21,383.010009765625,392.5400085449219,371.010009765625,373.44000244140625,361.1480712890625,2042000
2020-04-22,383.489990234375,383.94000244140625,375.3299865722656,380.3999938964844,367.87896728515625,1188400
2020-04-23,382.75,384.8699951171875,376.19000244140625,376.7300109863281,364.32977294921875,1164400
2020-04-24,378.7200012207031,384.05999755859375,372.9800109863281,381.7699890136719,369.203857421875,1029200
2020-04-27,383.9100036621094,384.0400085449219,378.0,378.57000732421875,366.1092224121094,1457400
2020-04-28,381.8599853515625,387.8299865722656,380.4200134277344,384.7300109863281,372.0664367675781,1313900
2020-04-29,388.1600036621094,393.510009765625,379.5,387.9100036621094,375.14178466796875,1500400
2020-04-30,383.1000061035156,391.44000244140625,380.44000244140625,389.05999755859375,376.25390625,1343300
2020-05-01,385.6400146484375,387.4100036621094,381.0899963378906,383.4700012207031,370.847900390625,911600
2020-05-04,382.0199890136719,382.9700012207031,374.1300048828125,380.1600036621094,367.6468811035156,1077900
2020-05-05,382.4100036621094,392.7799987792969,381.5899963378906,390.29998779296875,377.45306396484375,1270900
2020-05-06,390.8900146484375,390.8900146484375,378.4100036621094,378.5799865722656,366.11883544921875,1089800
2020-05-07,383.010009765625,384.1300048828125,376.0,376.5400085449219,364.1460266113281,1462000
2020-05-08,378.0299987792969,381.1300048828125,376.25,378.3999938964844,365.9447937011719,1130400
2020-05-11,375.0,379.5,374.1400146484375,376.55999755859375,364.16534423828125,1287800
2020-05-12,378.0,382.44000244140625,371.0299987792969,371.1099853515625,358.8946838378906,1447700
2020-05-13,371.2799987792969,372.4599914550781,362.010009765625,364.17999267578125,352.19281005859375,1287400
2020-05-14,360.989990234375,361.5400085449219,352.260009765625,356.2799987792969,344.55291748046875,1776400
2020-05-15,352.5299987792969,361.510009765625,352.32000732421875,360.3999938964844,348.5372619628906,1854500
2020-05-18,371.2099914550781,380.489990234375,366.0199890136719,377.5400085449219,365.1131286621094,1879700
2020-05-19,378.07000732421875,382.4599914550781,371.239990234375,371.4800109863281,359.2525329589844,1087100
2020-05-20,372.44000244140625,374.0,362.1099853515625,362.510009765625,350.5778503417969,1880500
2020-05-21,362.69000244140625,370.0299987792969,362.6000061035156,368.82000732421875,356.68011474609375,1179100
2020-05-22,369.8599853515625,370.1600036621094,365.6199951171875,369.0,356.85418701171875,752600
2020-05-26,376.95001220703125,376.95001220703125,370.57000732421875,372.20001220703125,359.9488830566406,1596100
2020-05-27,376.7799987792969,397.1199951171875,376.5799865722656,397.1199951171875,384.0486145019531,1986900
2020-05-28,401.4599914550781,404.260009765625,398.1600036621094,398.44000244140625,385.3251647949219,1487900
2020-05-29,396.0400085449219,396.239990234375,384.7699890136719,388.44000244140625,377.9307861328125,1733800
2020-06-01,388.94000244140625,394.0,387.30999755859375,388.9599914550781,378.43670654296875,1090300
2020-06-02,388.6400146484375,393.2300109863281,386.989990234375,389.7699890136719,379.2247619628906,1404700
2020-06-03,393.6499938964844,403.6000061035156,392.5899963378906,402.6300048828125,391.73687744140625,1382200
2020-06-04,401.7799987792969,404.8699951171875,399.0,403.6700134277344,392.74871826171875,1261700
2020-06-05,410.0,416.0,406.45001220703125,410.75,399.63720703125,1702500
2020-06-08,415.0,417.6199951171875,411.75,414.29998779296875,403.09112548828125,1294600
2020-06-09,410.5299987792969,411.94000244140625,407.0,408.55999755859375,397.50640869140625,1188400
2020-06-10,406.5,409.1000061035156,403.45001220703125,403.7699890136719,392.84600830078125,1188200
2020-06-11,392.69000244140625,397.30999755859375,383.57000732421875,383.8800048828125,373.494140625,1698800
2020-06-12,393.3299865722656,394.42999267578125,376.4700012207031,381.8699951171875,371.5385437011719,1788100
2020-06-15,373.2799987792969,377.1499938964844,367.54998779296875,373.2799987792969,363.1809387207031,2271300
2020-06-16,386.55999755859375,391.7900085449219,379.5799865722656,382.7699890136719,372.4141540527344,2038600
2020-06-17,382.5,386.239990234375,376.9200134277344,382.1099853515625,371.7720031738281,1519000
2020-06-18,379.67999267578125,381.32000732421875,376.07000732421875,378.3900146484375,368.1527099609375,1562000
2020-06-19,383.3399963378906,383.5899963378906,372.0,372.20001220703125,362.130126953125,4322200
